Unit Weight (kN/m³),Cohesion (kPa),Internal Friction Angle (°),Slope Angle (°),Slope Height (m),Pore Water Pressure Ratio,Reinforcement Type,Reinforcement Numeric,Factor of Safety (FS)
18.251900642246948,26.664590568092247,29.709626116168515,59.237233141587325,46.801614113449546,0.5367671339786306,Soil Nailing,1,2.7960240289429867
22.734731256866006,6.997786923619715,41.114278691714176,59.44437857940441,5.520383991171589,0.8534723979411366,Soil Nailing,1,1.0490746639878317
16.308736607183498,41.78895871811543,20.109266119650307,40.121369597709396,21.422249023333144,0.9727472879612754,Retaining Wall,0,3.0
24.698210450785446,49.54514730079436,33.00448504746302,45.463360236056715,39.24021974499341,0.7531321491180031,Retaining Wall,0,3.0
19.53789541383639,23.30955781811019,25.428838745879688,57.564189814265454,11.952252515021678,0.7668583152203979,Retaining Wall,0,2.2195126842541546
17.36050463346464,5.493364390919451,38.587465477910825,32.49639306206052,8.490155113694396,0.5289360897393924,Retaining Wall,0,1.2461533128653377
15.734967473300127,12.64066877979263,21.07668565765243,16.843342894189664,33.385034176818735,0.09739994385827622,Geosynthetics,2,1.7494896656966425
16.697579050875408,34.36370949876885,40.78886720453944,43.44744377580391,5.447790907227846,0.6670595463217278,Drainage,3,3.0
20.197739485560177,32.54356931917366,40.952305667673784,58.005115245026175,41.07967210263721,0.1477798717824721,Retaining Wall,0,3.0
18.370031764312863,40.453912381349475,40.82165031008758,44.86030469331472,8.008373910474445,0.24566105657873039,Soil Nailing,1,3.0
23.288833658826093,16.424780493248065,23.814213168316748,50.16605635118688,28.595941673916236,0.7075825130701915,Retaining Wall,0,1.5808333348884
19.308875236618057,39.363436199621034,35.76016296402612,31.137440198530754,38.305746960247724,0.656992594118097,Soil Nailing,1,3.0
17.4871427258763,35.95928096856514,20.35918397958474,14.823157707242554,15.890494493591484,0.314325941589781,Drainage,3,3.0
21.1714498660403,19.526652397122948,41.199064782229996,18.444104327586665,9.659307286523187,0.7720442359735712,Geosynthetics,2,2.755504237857309
22.067772168854457,29.54696666256329,38.07437983771551,59.132741471773855,12.903024488835026,0.939315784442255,Drainage,3,3.0
16.6704190790095,11.627321382424702,33.27884327248132,34.65921584971438,43.46076073707538,0.5452596211444001,Drainage,3,1.6528049449225035
16.676192162883176,25.36540265460122,38.26478582741542,10.601029508862494,36.760113124341075,0.6776866590170899,Geosynthetics,2,3.0
15.36671426933543,44.65388028000384,22.358102416294305,57.768364036558694,13.9144122146794,0.2717795844702683,Soil Nailing,1,3.0
22.364020150656405,23.953612092142585,33.21639580442141,34.888995598552654,37.225435870894756,0.9708070446426941,Drainage,3,2.668280924388099
21.63804527621805,42.78050179139399,27.281912295411136,51.81341991459188,36.887817659390905,0.27370491178578893,Geosynthetics,2,3.0
19.746308757498138,31.56140143668625,44.31548658057433,37.42290710184467,49.89762941476822,0.8874090242488182,Soil Nailing,1,3.0
23.441704489691972,13.634452089606054,41.42794876559754,15.085114183738053,22.62002105866606,0.9278691117987192,Soil Nailing,1,2.1295911367437834
23.056701529500533,31.149781011405338,38.33189239584942,40.77847910659733,43.91840723642469,0.719628594603936,Soil Nailing,1,3.0
20.85354364396752,27.769249812067855,43.3436908812433,59.870013815980464,25.089920868776677,0.8115874277207463,Geosynthetics,2,3.0
23.68271280513259,22.93886008383728,28.671082614136843,11.736889132297154,45.39921006276351,0.45785680779016036,Retaining Wall,0,2.903291466970238
17.058412100367683,10.383369778223166,42.521997474704534,52.0897098757522,9.122022459452719,0.919546789450054,Geosynthetics,2,1.4750664001632519
16.119196193977277,23.751889873125343,28.130955802667756,21.774039782538246,12.889068355635985,0.7426462450391403,Drainage,3,2.7238239937231734
17.697496115169898,8.27430693078322,38.319917992278825,29.69331113560928,43.24794633800104,0.3267439915343533,Geosynthetics,2,1.64445618569768
15.570868560893148,9.444607312943806,38.410422794411225,28.635475588644766,41.868514584742776,0.03494516765544042,Geosynthetics,2,1.920980818060587
20.31169528001032,23.71624398197222,20.458746911352335,54.93985971345598,18.744520633564438,0.540783226356881,Drainage,3,2.2337924182626328
24.366056922949614,18.742166688580866,29.026492456954877,35.224309441591906,31.85592431600545,0.8406503247411253,Geosynthetics,2,2.069198160636767
15.393435406685096,46.649494663800056,20.485816810212448,32.358714341721374,22.221487494591624,0.8606681188723014,Geosynthetics,2,3.0
16.221099140100268,21.906761242112175,44.92730044025622,50.90125544183882,5.464280718658461,0.8351187254835377,Drainage,3,2.761680888392934
19.521990282834352,39.103615493244504,23.05491904573095,12.445356715247389,6.174685695520716,0.21474648542111852,Retaining Wall,0,3.0
24.33875017527905,28.861138686480924,33.570272391202735,14.322815754761189,7.441536446670939,0.42614847959989766,Retaining Wall,0,3.0
18.161561049767506,36.68385508890509,39.76390596906593,11.084442843814465,31.733246944651043,0.6138258551814725,Soil Nailing,1,3.0
20.072348086883924,16.705219235692965,25.03159005652231,44.39914520037753,17.565248088748756,0.6675564920680332,Retaining Wall,0,1.7271385607489151
15.415728590503921,47.385723777724806,32.126316702386816,36.280806853959064,11.477673424170074,0.3345834216261855,Geosynthetics,2,3.0
16.483432009620888,28.85398236114908,35.18571902302877,53.80110629341413,47.35089987997494,0.6926423237504611,Drainage,3,3.0
24.86630122958847,42.409583207836235,24.005118859888633,34.926645148630286,10.459340018654714,0.5908970074676129,Soil Nailing,1,3.0
24.651186964360456,21.427056206425107,39.463886497788465,21.090978638099706,35.329177239119495,0.5667755747061516,Geosynthetics,2,2.963870930168053
15.049399809344097,9.509510707273604,27.483411429734133,50.2573686552208,45.237208227019636,0.6630248237352772,Soil Nailing,1,1.032978686631985
24.51811785423239,35.3170241474382,25.27557690847101,24.716192711631145,12.372335025730237,0.603367928866175,Drainage,3,3.0
21.391199378155004,5.349184175184102,33.957218660935425,56.78448910761045,14.662835700292181,0.16687463465866192,Geosynthetics,2,1.0155434978108222
23.67918294520022,26.388183945447874,30.257840691073447,22.521194392612024,30.82160901091807,0.87441632736528,Soil Nailing,1,2.984992976638476
19.547398556338592,13.676085619990666,43.007148615910445,18.38603264351434,27.880190887045895,0.24056975347251675,Soil Nailing,1,2.4970349793580127
20.155960285792503,33.2318976995913,42.00156745495385,34.66619957553439,28.446233759882038,0.7444887812323944,Retaining Wall,0,3.0
19.8884658025692,49.073894291203345,32.083766584722085,12.525755898512166,29.96051423081399,0.1764566729584548,Soil Nailing,1,3.0
21.668642575461043,25.898130784429068,28.981594368139938,11.820586424130882,47.74563121824699,0.6609664128612271,Retaining Wall,0,3.0
16.39651254756313,41.787421543655,28.13794954078163,34.800727262772895,7.422711888512748,0.8956837587991564,Retaining Wall,0,3.0
15.29973589872678,27.850288412800445,26.689090577037685,20.755344039739377,39.22018343126686,0.009710515370624062,Drainage,3,3.0
18.07929941591191,27.312801399681085,33.613696342811934,10.467631919759064,15.462789008303002,0.9796776665402893,Retaining Wall,0,3.0
22.04680762736647,46.869057193045,40.12446511836359,24.802845571576086,21.815495157757194,0.029675866659904737,Soil Nailing,1,3.0
17.018534521229483,45.048464093600664,27.768915205088945,33.8683676923296,9.01810053342788,0.011367620894654262,Retaining Wall,0,3.0
21.734324333249173,40.361020933458846,24.752352242202036,29.714435073021157,25.05320461190946,0.8575600983372983,Retaining Wall,0,3.0
24.699120461072702,18.331508899255283,31.88709515458217,16.773473308021156,41.18986635238046,0.7087040031040692,Soil Nailing,1,2.373967327112688
15.939007157894183,29.525378707577325,21.725860419941665,38.983741391598876,9.443315233982972,0.10581065792837652,Drainage,3,3.0
21.726021182251262,15.075375498755825,37.53197515324267,45.516649557381854,17.402161919913453,0.9374149065959395,Drainage,3,1.8347294394452167
19.43750219304571,24.97625141209429,32.95895665754834,43.77695810816477,21.787776890466127,0.6719322411628437,Soil Nailing,1,2.8225213281313044
23.681422543775053,26.789587959190577,32.40937019932135,29.688096064163624,9.675464138943905,0.11104354353809243,Geosynthetics,2,3.0
16.77149789447386,42.42380180761989,27.511134488750564,16.8798075585557,39.30425644896201,0.8605535959244567,Geosynthetics,2,3.0
21.926259522261645,45.32127643962469,42.61683593829342,34.974338674536135,40.412616269784145,0.4809048522598003,Soil Nailing,1,3.0
23.381152896481105,23.657902807841502,22.26215729623882,54.52158774685414,42.61527490009856,0.2781336900668848,Retaining Wall,0,2.423579468156794
24.446142194740233,5.796700028295675,41.74560022217578,33.43614244706164,31.27532921628432,0.8250410502326779,Soil Nailing,1,1.2243080606484713
21.83248028289646,43.77982279052096,29.417630060398068,19.78405248707938,27.825746938446915,0.738446453690877,Soil Nailing,1,3.0
19.971747640084274,12.84254053256123,42.01558789937556,14.65266515468652,16.81486004620589,0.6230438021440629,Geosynthetics,2,2.2267250972830785
21.17847240201214,32.984688375067705,38.21903645830959,57.196331904943975,34.48210852807465,0.8985131521327632,Geosynthetics,2,3.0
23.68904984478718,6.123690519535904,22.60426816655096,47.15047044384575,25.005356854499457,0.861279810068169,Soil Nailing,1,0.5
20.706097466388297,22.977791386725393,40.78840716273384,25.648348635024117,48.68493827348247,0.22679165844489058,Retaining Wall,0,3.0
15.303870596968368,49.36821359519074,37.05442084248763,24.76762031025872,48.56807736385055,0.8786861543814105,Drainage,3,3.0
24.30948695506978,9.53121204967114,20.807547822883713,54.760924336129875,45.73423093179032,0.3740398395737058,Soil Nailing,1,0.9120769692484194
21.895267510315612,24.066191839983905,23.34256705274175,18.878411740482555,21.20401121064494,0.43177433580125346,Soil Nailing,1,2.780033467117663
21.765133857772465,18.821747758547847,35.89070139589238,36.75186448282723,21.55876049093266,0.9723323871285691,Drainage,3,2.2248466506586406
17.15675152397717,45.72896555247189,36.56501257200712,45.67521375896507,43.37029238196721,0.7598743285458197,Geosynthetics,2,3.0
21.58885470232657,44.12030485583098,38.666285820939876,29.81951759828448,37.811071928365976,0.3214859543625255,Retaining Wall,0,3.0
18.938644056541584,15.696444213780298,38.00613501937455,11.995117127154428,36.69624364181197,0.6479258896665372,Geosynthetics,2,2.392601472585701
21.512329770414922,8.653450417269402,36.487998866748875,21.387940685976076,17.58249549878521,0.5393243362651117,Drainage,3,1.5980700956262526
16.065930303079906,33.221227732750286,39.15597254366057,55.090406872118685,42.50068751995141,0.11660323704558095,Drainage,3,3.0
21.57845304603036,20.13659203476694,34.37714264730932,36.15594834197772,31.073925751832444,0.8877523379899834,Drainage,3,2.3541283059722358
24.994137257706665,35.24379757727284,26.519784638111375,50.77206232439849,25.10895084073579,0.8218814836339894,Drainage,3,3.0
15.48212038860556,6.445389023051652,42.80941534326796,37.784277139530865,43.943995584863416,0.7777103568869369,Retaining Wall,0,1.3048214639086533
24.771741842213174,11.002965582987024,20.455350773299447,57.18010478561517,22.739439370195132,0.5591533875770127,Soil Nailing,1,0.9307638424306924
19.069079607228705,35.88675047476895,29.164042996787256,55.45670377784226,34.42666153404945,0.22083744028141816,Soil Nailing,1,3.0
23.707534503372592,14.5566794886124,38.22175732742909,34.1444021005201,25.965733190186256,0.8838960293195943,Drainage,3,1.9463344907772109
22.823854840582733,43.59144540930807,30.67890102874186,25.913701271817473,31.67320127769753,0.35296564361898053,Retaining Wall,0,3.0
20.67016260986668,7.636589946956095,20.620860187000357,40.08343936728051,6.824591224181535,0.020118117955144732,Drainage,3,1.040127548278577
22.384492092513266,14.696689225350857,21.64952257790533,43.744384083473676,25.750182342937286,0.9817741777461568,Retaining Wall,0,1.2629887454241149
23.78515561301348,49.93521118182809,36.215934228457215,34.91775461503158,30.04210883735484,0.8611571034219174,Soil Nailing,1,3.0
19.04140321651033,24.48842461640567,44.121614985132496,51.114161054754724,27.172370063732266,0.6226803554379212,Retaining Wall,0,3.0
18.270331615632387,36.63345485950896,33.79659089586247,19.16642608924414,43.13346676280685,0.012407139427494607,Soil Nailing,1,3.0
21.675933855635847,13.219837198565616,32.66894545059422,26.720591531201617,19.000578865631745,0.22771605717480414,Retaining Wall,0,2.029884624310284
23.078459419412585,32.4440930743492,27.958130326406682,44.31881786832265,44.78344389520432,0.45204988797582457,Geosynthetics,2,3.0
22.622851347766158,37.67477307662383,26.41726684665158,22.334193269377863,23.15578864581007,0.6280849232464205,Retaining Wall,0,3.0
22.978136488586344,19.151448613992976,20.52462454390712,31.992237234181694,36.25370295172954,0.7081545167426532,Drainage,3,1.9252993821497248
19.355833148129328,42.3003700389145,26.823871691011778,58.186677331414636,8.902522760328399,0.7882726978015201,Geosynthetics,2,3.0
23.178342161750216,32.15379103125275,31.22776102163131,41.29379863432871,14.006933760597022,0.5556609256870155,Geosynthetics,2,3.0
16.202090553706086,22.51053543267636,24.948744576223753,57.452861732056284,39.25247050135723,0.6561834278513807,Geosynthetics,2,2.180058031228841
20.444890979608495,30.093907700442134,22.183699712035732,46.12207016242879,5.5547908492388185,0.8112426982153638,Geosynthetics,2,2.8820053763801017
15.057586604981216,30.954238134616592,37.943196681365066,46.233338483358644,48.58374826161947,0.7198413103308045,Geosynthetics,2,3.0
18.245858299002702,12.44908817122397,42.36550672670168,39.59285868451028,13.578300547844682,0.9548123322067065,Geosynthetics,2,1.7837576217306637
18.66461534871398,23.122956644013478,43.41930174217714,17.11042974073634,45.558679381030544,0.8746459003980884,Geosynthetics,2,3.0
18.961726916092555,20.454376460877192,35.449968212424736,35.98571454431439,28.21752627018286,0.16936127779542387,Retaining Wall,0,2.7825654688276877
21.954672066898624,23.040622516060672,21.319364564982045,22.63331002517355,30.405891510370854,0.9474191267170806,Drainage,3,2.314665073495193
18.885581012703458,39.249976481836605,38.521565749044335,59.93362771756401,8.785930458696127,0.20417599256461194,Retaining Wall,0,3.0
19.486936226225307,26.714228336000268,22.75238263154716,23.348097005061028,21.434843937081553,0.9912637857014366,Geosynthetics,2,2.700722725083604
17.375441308743277,47.31422689576689,36.7437029421956,21.534292173072423,12.029848735122563,0.7013295420000065,Geosynthetics,2,3.0
18.7325179162934,18.215438601129627,39.48414589369689,41.19415775620223,28.666917246242424,0.6275315527413199,Geosynthetics,2,2.4119747026368437
17.272696272631514,23.706661022821805,38.14661777066182,35.54744066098151,29.78294655523773,0.3243227762647136,Retaining Wall,0,3.0
15.731959237684435,40.413056471556864,43.79709514402826,11.067645662725708,36.935012731293966,0.133107524916398,Drainage,3,3.0
21.03448593381378,29.571106699433763,38.45365711168475,16.47665894962349,44.52251710654325,0.1261730164493703,Drainage,3,3.0
21.682127985550164,29.61626658910015,37.33024444954521,50.55214709137563,26.06809173214373,0.8665751925901904,Retaining Wall,0,3.0
21.194903460096146,7.400307335233258,26.54357930457756,34.18459775737803,15.501216653627298,0.43244184619963766,Soil Nailing,1,1.0667498096689785
19.634940438005724,22.936984822330512,43.11921716089754,17.300760741150718,20.010724764874226,0.5598518568631188,Soil Nailing,1,3.0
